CI,Nombres,"Apellido Paterno","Apellido Materno",Email,Sexo,Colegio,Ciudad,Carrera,"Monto Pago","Metodo Pago","Nro Recibo",Materia,Grupo,"CI Docente","Nombre Docente","Apellido Docente","Profesion Docente","Hora Semanal Docente","Nota P1","Nota P2","Nota P3","Promedio Final","Estado Materia"
10000025,Pedro,Rodriguez,Vargas,pedro.rodriguez.10000025@test.com,M,"Nacional Florida",Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-10000025,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,30,10,1,41,Reprobado
10000025,Pedro,Rodriguez,Vargas,pedro.rodriguez.10000025@test.com,M,"Nacional Florida",Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-10000025,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,27,19,30,76,Aprobado
10000025,Pedro,Rodriguez,Vargas,pedro.rodriguez.10000025@test.com,M,"Nacional Florida",Tarija,"Ingenieria en Redes",700,PayPal,REC-TEST-10000025,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,25,21,2,48,Reprobado
10000026,Daniela,Vargas,Lopez,daniela.vargas.10000026@test.com,F,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000026,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,25,33,5,63,Aprobado
10000026,Daniela,Vargas,Lopez,daniela.vargas.10000026@test.com,F,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000026,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,9,10,0,19,Reprobado
10000026,Daniela,Vargas,Lopez,daniela.vargas.10000026@test.com,F,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000026,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,27,8,13,48,Reprobado
10000026,Daniela,Vargas,Lopez,daniela.vargas.10000026@test.com,F,"Nacional Florida","La Paz","Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-10000026,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,5,31,17,53,Reprobado
10000027,Jose,Rodriguez,Fernandez,jose.rodriguez.10000027@test.com,M,Marista,Cochabamba,"Ingenieria en Redes",700,PayPal,REC-TEST-10000027,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,26,14,9,49,Reprobado
10000027,Jose,Rodriguez,Fernandez,jose.rodriguez.10000027@test.com,M,Marista,Cochabamba,"Ingenieria en Redes",700,PayPal,REC-TEST-10000027,FIS100,M003,10500009,Miguel,Perez,Fisico,35,0,15,20,35,Reprobado
10000027,Jose,Rodriguez,Fernandez,jose.rodriguez.10000027@test.com,M,Marista,Cochabamba,"Ingenieria en Redes",700,PayPal,REC-TEST-10000027,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,12,2,3,17,Reprobado
10000027,Jose,Rodriguez,Fernandez,jose.rodriguez.10000027@test.com,M,Marista,Cochabamba,"Ingenieria en Redes",700,PayPal,REC-TEST-10000027,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,5,21,27,53,Reprobado
10000028,Laura,Rojas,Sanchez,laura.rojas.10000028@test.com,F,"La Salle",Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000028,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,31,20,9,60,Aprobado
10000028,Laura,Rojas,Sanchez,laura.rojas.10000028@test.com,F,"La Salle",Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000028,FIS100,M002,10500005,Jorge,Perez,Fisico,25,1,5,10,16,Reprobado
10000028,Laura,Rojas,Sanchez,laura.rojas.10000028@test.com,F,"La Salle",Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000028,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,22,7,7,36,Reprobado
10000028,Laura,Rojas,Sanchez,laura.rojas.10000028@test.com,F,"La Salle",Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-10000028,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,26,12,21,59,Reprobado
10000029,Paula,Lopez,Martinez,paula.lopez.10000029@test.com,F,Uboldi,"Santa Cruz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000029,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,7,25,24,56,Reprobado
10000029,Paula,Lopez,Martinez,paula.lopez.10000029@test.com,F,Uboldi,"Santa Cruz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000029,FIS100,M003,10500009,Miguel,Perez,Fisico,35,2,32,20,54,Reprobado
10000029,Paula,Lopez,Martinez,paula.lopez.10000029@test.com,F,Uboldi,"Santa Cruz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000029,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,25,23,22,70,Aprobado
10000029,Paula,Lopez,Martinez,paula.lopez.10000029@test.com,F,Uboldi,"Santa Cruz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000029,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,27,24,9,60,Aprobado
10000030,Andres,Garcia,Rojas,andres.garcia.10000030@test.com,M,Evangelico,Tarija,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000030,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,26,26,6,58,Reprobado
10000030,Andres,Garcia,Rojas,andres.garcia.10000030@test.com,M,Evangelico,Tarija,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000030,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,23,26,29,78,Aprobado
10000030,Andres,Garcia,Rojas,andres.garcia.10000030@test.com,M,Evangelico,Tarija,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000030,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,28,4,27,59,Reprobado
10000030,Andres,Garcia,Rojas,andres.garcia.10000030@test.com,M,Evangelico,Tarija,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000030,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,23,15,27,65,Aprobado
10000031,Luis,Gomez,Vargas,luis.gomez.10000031@test.com,M,Espana,Beni,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000031,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,6,6,34,46,Reprobado
10000031,Luis,Gomez,Vargas,luis.gomez.10000031@test.com,M,Espana,Beni,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000031,FIS100,M003,10500009,Miguel,Perez,Fisico,35,2,18,25,45,Reprobado
10000031,Luis,Gomez,Vargas,luis.gomez.10000031@test.com,M,Espana,Beni,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000031,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,8,5,31,44,Reprobado
10000031,Luis,Gomez,Vargas,luis.gomez.10000031@test.com,M,Espana,Beni,"Ingenieria de Sistemas",700,PayPal,REC-TEST-10000031,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,0,33,12,45,Reprobado
10000032,Diego,Gomez,Garcia,diego.gomez.10000032@test.com,M,"La Salle",Beni,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000032,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,5,2,22,29,Reprobado
10000032,Diego,Gomez,Garcia,diego.gomez.10000032@test.com,M,"La Salle",Beni,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000032,FIS100,M003,10500009,Miguel,Perez,Fisico,35,13,15,11,39,Reprobado
10000032,Diego,Gomez,Garcia,diego.gomez.10000032@test.com,M,"La Salle",Beni,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000032,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,13,25,17,55,Reprobado
10000032,Diego,Gomez,Garcia,diego.gomez.10000032@test.com,M,"La Salle",Beni,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000032,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,15,18,27,60,Aprobado
10000033,Miguel,Garcia,Torres,miguel.garcia.10000033@test.com,M,Marista,Beni,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000033,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,18,30,10,58,Reprobado
10000033,Miguel,Garcia,Torres,miguel.garcia.10000033@test.com,M,Marista,Beni,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000033,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,10,27,15,52,Reprobado
10000033,Miguel,Garcia,Torres,miguel.garcia.10000033@test.com,M,Marista,Beni,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000033,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,22,30,28,80,Aprobado
10000033,Miguel,Garcia,Torres,miguel.garcia.10000033@test.com,M,Marista,Beni,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000033,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,4,12,20,36,Reprobado
10000034,Laura,Vargas,Torres,laura.vargas.10000034@test.com,F,Marista,Oruro,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000034,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,15,12,19,46,Reprobado
10000034,Laura,Vargas,Torres,laura.vargas.10000034@test.com,F,Marista,Oruro,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000034,FIS100,M003,10500009,Miguel,Perez,Fisico,35,11,9,31,51,Reprobado
10000034,Laura,Vargas,Torres,laura.vargas.10000034@test.com,F,Marista,Oruro,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000034,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,18,28,23,69,Aprobado
10000034,Laura,Vargas,Torres,laura.vargas.10000034@test.com,F,Marista,Oruro,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000034,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,17,22,20,59,Reprobado
10000035,Gabriela,Ramirez,Rodriguez,gabriela.ramirez.10000035@test.com,F,Uboldi,Cochabamba,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000035,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,24,23,17,64,Aprobado
10000035,Gabriela,Ramirez,Rodriguez,gabriela.ramirez.10000035@test.com,F,Uboldi,Cochabamba,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000035,FIS100,M003,10500009,Miguel,Perez,Fisico,35,14,29,14,57,Reprobado
10000035,Gabriela,Ramirez,Rodriguez,gabriela.ramirez.10000035@test.com,F,Uboldi,Cochabamba,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000035,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,18,17,20,55,Reprobado
10000035,Gabriela,Ramirez,Rodriguez,gabriela.ramirez.10000035@test.com,F,Uboldi,Cochabamba,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000035,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,28,2,21,51,Reprobado
10000036,Laura,Rodriguez,Rojas,laura.rodriguez.10000036@test.com,F,Espana,"La Paz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000036,MAT100,M001,10500000,Maria,Rodriguez,"Licenciado en Matematicas",37,26,30,4,60,Aprobado
10000036,Laura,Rodriguez,Rojas,laura.rodriguez.10000036@test.com,F,Espana,"La Paz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000036,FIS100,M001,10500001,Fernando,Garcia,Fisico,11,11,13,1,25,Reprobado
10000036,Laura,Rodriguez,Rojas,laura.rodriguez.10000036@test.com,F,Espana,"La Paz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000036,INF100,M001,10500002,Pedro,Lopez,"Ingeniero Informatico",15,1,20,4,25,Reprobado
10000036,Laura,Rodriguez,Rojas,laura.rodriguez.10000036@test.com,F,Espana,"La Paz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000036,LIN100,M001,10500003,Pedro,Sanchez,"Licenciado en Filologia",30,4,4,8,16,Reprobado
10000037,Andres,Garcia,Rodriguez,andres.garcia.10000037@test.com,M,"Don Bosco",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000037,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,15,29,25,69,Aprobado
10000037,Andres,Garcia,Rodriguez,andres.garcia.10000037@test.com,M,"Don Bosco",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000037,FIS100,M002,10500005,Jorge,Perez,Fisico,25,18,20,30,68,Aprobado
10000037,Andres,Garcia,Rodriguez,andres.garcia.10000037@test.com,M,"Don Bosco",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000037,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,24,24,14,62,Aprobado
10000037,Andres,Garcia,Rodriguez,andres.garcia.10000037@test.com,M,"Don Bosco",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000037,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,7,25,12,44,Reprobado
10000038,Laura,Perez,Gomez,laura.perez.10000038@test.com,F,Espana,Potosi,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000038,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,8,12,34,54,Reprobado
10000038,Laura,Perez,Gomez,laura.perez.10000038@test.com,F,Espana,Potosi,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000038,FIS100,M003,10500009,Miguel,Perez,Fisico,35,11,18,20,49,Reprobado
10000038,Laura,Perez,Gomez,laura.perez.10000038@test.com,F,Espana,Potosi,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000038,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,15,16,17,48,Reprobado
10000038,Laura,Perez,Gomez,laura.perez.10000038@test.com,F,Espana,Potosi,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000038,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,26,9,13,48,Reprobado
10000039,Elena,Fernandez,Martinez,elena.fernandez.10000039@test.com,F,"Nacional Florida",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000039,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,16,32,17,65,Aprobado
10000039,Elena,Fernandez,Martinez,elena.fernandez.10000039@test.com,F,"Nacional Florida",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000039,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,1,12,3,16,Reprobado
10000039,Elena,Fernandez,Martinez,elena.fernandez.10000039@test.com,F,"Nacional Florida",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000039,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,24,5,7,36,Reprobado
10000039,Elena,Fernandez,Martinez,elena.fernandez.10000039@test.com,F,"Nacional Florida",Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000039,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,1,26,10,37,Reprobado
10000040,Roberto,Perez,Gomez,roberto.perez.10000040@test.com,M,Uboldi,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-10000040,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,20,19,25,64,Aprobado
10000040,Roberto,Perez,Gomez,roberto.perez.10000040@test.com,M,Uboldi,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-10000040,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,6,10,11,27,Reprobado
10000040,Roberto,Perez,Gomez,roberto.perez.10000040@test.com,M,Uboldi,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-10000040,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,17,23,33,73,Aprobado
10000040,Roberto,Perez,Gomez,roberto.perez.10000040@test.com,M,Uboldi,Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-10000040,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,10,8,3,21,Reprobado
10000041,Sofia,Perez,Garcia,sofia.perez.10000041@test.com,F,Uboldi,Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000041,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,32,21,19,72,Aprobado
10000041,Sofia,Perez,Garcia,sofia.perez.10000041@test.com,F,Uboldi,Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000041,FIS100,M003,10500009,Miguel,Perez,Fisico,35,10,31,2,43,Reprobado
10000041,Sofia,Perez,Garcia,sofia.perez.10000041@test.com,F,Uboldi,Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000041,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,12,9,32,53,Reprobado
10000041,Sofia,Perez,Garcia,sofia.perez.10000041@test.com,F,Uboldi,Tarija,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000041,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,31,4,13,48,Reprobado
10000042,Laura,Rodriguez,Martinez,laura.rodriguez.10000042@test.com,F,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000042,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,8,10,29,47,Reprobado
10000042,Laura,Rodriguez,Martinez,laura.rodriguez.10000042@test.com,F,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000042,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,14,24,28,66,Aprobado
10000042,Laura,Rodriguez,Martinez,laura.rodriguez.10000042@test.com,F,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000042,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,8,5,33,46,Reprobado
10000042,Laura,Rodriguez,Martinez,laura.rodriguez.10000042@test.com,F,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-10000042,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,19,27,20,66,Aprobado
10000043,Andres,Sanchez,Rojas,andres.sanchez.10000043@test.com,M,Marista,"La Paz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000043,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,1,33,12,46,Reprobado
10000043,Andres,Sanchez,Rojas,andres.sanchez.10000043@test.com,M,Marista,"La Paz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000043,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,17,9,0,26,Reprobado
10000043,Andres,Sanchez,Rojas,andres.sanchez.10000043@test.com,M,Marista,"La Paz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000043,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,1,30,28,59,Reprobado
10000043,Andres,Sanchez,Rojas,andres.sanchez.10000043@test.com,M,Marista,"La Paz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000043,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,31,23,16,70,Aprobado
10000044,Lucia,Rodriguez,Gomez,lucia.rodriguez.10000044@test.com,F,Evangelico,"Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000044,MAT100,T001,10500012,Andres,Gomez,"Licenciado en Matematicas",34,13,30,29,72,Aprobado
10000044,Lucia,Rodriguez,Gomez,lucia.rodriguez.10000044@test.com,F,Evangelico,"Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000044,FIS100,T001,10500013,Sofia,Rojas,Fisico,40,23,24,20,67,Aprobado
10000044,Lucia,Rodriguez,Gomez,lucia.rodriguez.10000044@test.com,F,Evangelico,"Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000044,INF100,T001,10500014,Marta,Fernandez,"Ingeniero Informatico",20,16,17,11,44,Reprobado
10000044,Lucia,Rodriguez,Gomez,lucia.rodriguez.10000044@test.com,F,Evangelico,"Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000044,LIN100,T001,10500015,Jorge,Sanchez,"Licenciado en Filologia",28,23,25,34,82,Aprobado
10000045,Paula,Lopez,Perez,paula.lopez.10000045@test.com,F,Espana,Tarija,"Ingenieria Informatica",700,PayPal,REC-TEST-10000045,MAT100,M003,10500008,Gabriela,Garcia,"Licenciado en Matematicas",30,5,4,2,11,Reprobado
10000045,Paula,Lopez,Perez,paula.lopez.10000045@test.com,F,Espana,Tarija,"Ingenieria Informatica",700,PayPal,REC-TEST-10000045,FIS100,M003,10500009,Miguel,Perez,Fisico,35,3,13,11,27,Reprobado
10000045,Paula,Lopez,Perez,paula.lopez.10000045@test.com,F,Espana,Tarija,"Ingenieria Informatica",700,PayPal,REC-TEST-10000045,INF100,M003,10500010,Valeria,Vargas,"Ingeniero Informatico",40,3,0,29,32,Reprobado
10000045,Paula,Lopez,Perez,paula.lopez.10000045@test.com,F,Espana,Tarija,"Ingenieria Informatica",700,PayPal,REC-TEST-10000045,LIN100,M003,10500011,Paula,Sanchez,"Licenciado en Filologia",30,1,12,14,27,Reprobado
10000046,Elena,Rodriguez,Rodriguez,elena.rodriguez.10000046@test.com,F,"La Salle",Potosi,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000046,MAT100,M002,10500004,Ricardo,Lopez,"Licenciado en Matematicas",21,6,26,30,62,Aprobado
10000046,Elena,Rodriguez,Rodriguez,elena.rodriguez.10000046@test.com,F,"La Salle",Potosi,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000046,FIS100,M002,10500005,Jorge,Perez,Fisico,25,0,26,29,55,Reprobado
10000046,Elena,Rodriguez,Rodriguez,elena.rodriguez.10000046@test.com,F,"La Salle",Potosi,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000046,INF100,M002,10500006,Carlos,Sanchez,"Ingeniero Informatico",24,10,9,22,41,Reprobado
10000046,Elena,Rodriguez,Rodriguez,elena.rodriguez.10000046@test.com,F,"La Salle",Potosi,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-10000046,LIN100,M002,10500007,Jorge,Gomez,"Licenciado en Filologia",33,6,30,21,57,Reprobado
10000047,Pedro,Lopez,Perez,pedro.lopez.10000047@test.com,M,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000047,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,19,33,1,53,Reprobado
10000047,Pedro,Lopez,Perez,pedro.lopez.10000047@test.com,M,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000047,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,31,27,29,87,Aprobado
10000047,Pedro,Lopez,Perez,pedro.lopez.10000047@test.com,M,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000047,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,31,5,5,41,Reprobado
10000047,Pedro,Lopez,Perez,pedro.lopez.10000047@test.com,M,"Nacional Florida",Cochabamba,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-10000047,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,23,20,31,74,Aprobado
10000048,Daniela,Vargas,Vargas,daniela.vargas.10000048@test.com,F,"Nacional Florida",Beni,"Ingenieria Informatica",700,PayPal,REC-TEST-10000048,MAT100,N001,10500016,Maria,Fernandez,"Licenciado en Matematicas",16,12,29,5,46,Reprobado
10000048,Daniela,Vargas,Vargas,daniela.vargas.10000048@test.com,F,"Nacional Florida",Beni,"Ingenieria Informatica",700,PayPal,REC-TEST-10000048,FIS100,N001,10500017,Carlos,Gomez,Fisico,27,30,27,1,58,Reprobado
10000048,Daniela,Vargas,Vargas,daniela.vargas.10000048@test.com,F,"Nacional Florida",Beni,"Ingenieria Informatica",700,PayPal,REC-TEST-10000048,INF100,N001,10500018,Paula,Rojas,"Ingeniero Informatico",20,24,13,4,41,Reprobado
10000048,Daniela,Vargas,Vargas,daniela.vargas.10000048@test.com,F,"Nacional Florida",Beni,"Ingenieria Informatica",700,PayPal,REC-TEST-10000048,LIN100,N001,10500019,Elena,Martinez,"Licenciado en Filologia",27,32,24,33,89,Aprobado
