CI,Nombres,"Apellido Paterno","Apellido Materno",Email,Sexo,Colegio,Ciudad,Carrera,"Monto Pago","Metodo Pago","Nro Recibo",Materia,Grupo,"CI Docente","Nombre Docente","Apellido Docente","Profesion Docente","Hora Semanal Docente","Nota P1","Nota P2","Nota P3","Promedio Final","Estado Materia"
11000103,Gabriela,Gomez,Fernandez,gabriela.gomez.11000103@test.com,F,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000103,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,31,3,14,48,Reprobado
11000103,Gabriela,Gomez,Fernandez,gabriela.gomez.11000103@test.com,F,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000103,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,9,11,5,25,Reprobado
11000103,Gabriela,Gomez,Fernandez,gabriela.gomez.11000103@test.com,F,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000103,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,14,2,25,41,Reprobado
11000103,Gabriela,Gomez,Fernandez,gabriela.gomez.11000103@test.com,F,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000103,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,29,17,33,79,Aprobado
11000104,Maria,Ramirez,Perez,maria.ramirez.11000104@test.com,F,"Domingo Savio",Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000104,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,3,16,13,32,Reprobado
11000104,Maria,Ramirez,Perez,maria.ramirez.11000104@test.com,F,"Domingo Savio",Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000104,FIS100,M001,11500001,Elena,Rojas,Fisico,11,4,27,18,49,Reprobado
11000104,Maria,Ramirez,Perez,maria.ramirez.11000104@test.com,F,"Domingo Savio",Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000104,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,28,29,0,57,Reprobado
11000104,Maria,Ramirez,Perez,maria.ramirez.11000104@test.com,F,"Domingo Savio",Pando,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000104,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,18,1,15,34,Reprobado
11000105,Elena,Lopez,Rojas,elena.lopez.11000105@test.com,F,Espana,"Santa Cruz","Ingenieria en Redes",700,PayPal,REC-TEST-11000105,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,4,26,8,38,Reprobado
11000105,Elena,Lopez,Rojas,elena.lopez.11000105@test.com,F,Espana,"Santa Cruz","Ingenieria en Redes",700,PayPal,REC-TEST-11000105,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,16,20,10,46,Reprobado
11000105,Elena,Lopez,Rojas,elena.lopez.11000105@test.com,F,Espana,"Santa Cruz","Ingenieria en Redes",700,PayPal,REC-TEST-11000105,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,7,28,30,65,Aprobado
11000105,Elena,Lopez,Rojas,elena.lopez.11000105@test.com,F,Espana,"Santa Cruz","Ingenieria en Redes",700,PayPal,REC-TEST-11000105,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,21,7,28,56,Reprobado
11000106,Marta,Ramirez,Torres,marta.ramirez.11000106@test.com,F,"La Salle",Potosi,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000106,MAT100,M002,11500004,Luis,Rojas,"Licenciado en Matematicas",12,14,33,4,51,Reprobado
11000106,Marta,Ramirez,Torres,marta.ramirez.11000106@test.com,F,"La Salle",Potosi,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000106,FIS100,M002,11500005,Diego,Lopez,Fisico,25,31,1,6,38,Reprobado
11000106,Marta,Ramirez,Torres,marta.ramirez.11000106@test.com,F,"La Salle",Potosi,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000106,INF100,M002,11500006,Pedro,Fernandez,"Ingeniero Informatico",22,0,4,12,16,Reprobado
11000106,Marta,Ramirez,Torres,marta.ramirez.11000106@test.com,F,"La Salle",Potosi,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000106,LIN100,M002,11500007,Miguel,Garcia,"Licenciado en Filologia",19,31,15,19,65,Aprobado
11000107,Sofia,Lopez,Rojas,sofia.lopez.11000107@test.com,F,"La Salle","La Paz","Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000107,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,32,25,2,59,Reprobado
11000107,Sofia,Lopez,Rojas,sofia.lopez.11000107@test.com,F,"La Salle","La Paz","Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000107,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,6,8,26,40,Reprobado
11000107,Sofia,Lopez,Rojas,sofia.lopez.11000107@test.com,F,"La Salle","La Paz","Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000107,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,1,5,20,26,Reprobado
11000107,Sofia,Lopez,Rojas,sofia.lopez.11000107@test.com,F,"La Salle","La Paz","Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000107,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,28,22,27,77,Aprobado
11000108,Carlos,Martinez,Gomez,carlos.martinez.11000108@test.com,M,Evangelico,Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000108,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,8,20,9,37,Reprobado
11000108,Carlos,Martinez,Gomez,carlos.martinez.11000108@test.com,M,Evangelico,Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000108,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,20,13,14,47,Reprobado
11000108,Carlos,Martinez,Gomez,carlos.martinez.11000108@test.com,M,Evangelico,Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000108,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,2,16,24,42,Reprobado
11000108,Carlos,Martinez,Gomez,carlos.martinez.11000108@test.com,M,Evangelico,Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000108,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,14,16,19,49,Reprobado
11000109,Roberto,Torres,Martinez,roberto.torres.11000109@test.com,M,Evangelico,Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000109,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,30,28,14,72,Aprobado
11000109,Roberto,Torres,Martinez,roberto.torres.11000109@test.com,M,Evangelico,Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000109,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,17,20,25,62,Aprobado
11000109,Roberto,Torres,Martinez,roberto.torres.11000109@test.com,M,Evangelico,Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000109,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,12,26,8,46,Reprobado
11000109,Roberto,Torres,Martinez,roberto.torres.11000109@test.com,M,Evangelico,Beni,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000109,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,1,32,3,36,Reprobado
11000110,Jose,Rojas,Perez,jose.rojas.11000110@test.com,M,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000110,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,17,31,25,73,Aprobado
11000110,Jose,Rojas,Perez,jose.rojas.11000110@test.com,M,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000110,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,6,22,19,47,Reprobado
11000110,Jose,Rojas,Perez,jose.rojas.11000110@test.com,M,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000110,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,8,16,6,30,Reprobado
11000110,Jose,Rojas,Perez,jose.rojas.11000110@test.com,M,"Don Bosco",Cochabamba,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000110,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,21,16,20,57,Reprobado
11000111,Ana,Martinez,Gomez,ana.martinez.11000111@test.com,F,"Domingo Savio",Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-11000111,MAT100,M002,11500004,Luis,Rojas,"Licenciado en Matematicas",12,5,11,8,24,Reprobado
11000111,Ana,Martinez,Gomez,ana.martinez.11000111@test.com,F,"Domingo Savio",Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-11000111,FIS100,M002,11500005,Diego,Lopez,Fisico,25,19,24,27,70,Aprobado
11000111,Ana,Martinez,Gomez,ana.martinez.11000111@test.com,F,"Domingo Savio",Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-11000111,INF100,M002,11500006,Pedro,Fernandez,"Ingeniero Informatico",22,24,1,23,48,Reprobado
11000111,Ana,Martinez,Gomez,ana.martinez.11000111@test.com,F,"Domingo Savio",Sucre,"Ingenieria en Redes",700,PayPal,REC-TEST-11000111,LIN100,M002,11500007,Miguel,Garcia,"Licenciado en Filologia",19,4,17,26,47,Reprobado
11000112,Elena,Rojas,Rodriguez,elena.rojas.11000112@test.com,F,Espana,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-11000112,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,33,4,17,54,Reprobado
11000112,Elena,Rojas,Rodriguez,elena.rojas.11000112@test.com,F,Espana,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-11000112,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,26,12,7,45,Reprobado
11000112,Elena,Rojas,Rodriguez,elena.rojas.11000112@test.com,F,Espana,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-11000112,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,26,22,14,62,Aprobado
11000112,Elena,Rojas,Rodriguez,elena.rojas.11000112@test.com,F,Espana,Pando,"Ingenieria en Redes",700,PayPal,REC-TEST-11000112,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,32,21,19,72,Aprobado
11000113,Elena,Rodriguez,Martinez,elena.rodriguez.11000113@test.com,F,Evangelico,Beni,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000113,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,2,21,28,51,Reprobado
11000113,Elena,Rodriguez,Martinez,elena.rodriguez.11000113@test.com,F,Evangelico,Beni,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000113,FIS100,M001,11500001,Elena,Rojas,Fisico,11,0,10,17,27,Reprobado
11000113,Elena,Rodriguez,Martinez,elena.rodriguez.11000113@test.com,F,Evangelico,Beni,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000113,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,26,28,30,84,Aprobado
11000113,Elena,Rodriguez,Martinez,elena.rodriguez.11000113@test.com,F,Evangelico,Beni,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000113,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,32,4,9,45,Reprobado
11000114,Pedro,Gomez,Perez,pedro.gomez.11000114@test.com,M,Espana,Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000114,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,17,24,12,53,Reprobado
11000114,Pedro,Gomez,Perez,pedro.gomez.11000114@test.com,M,Espana,Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000114,FIS100,M001,11500001,Elena,Rojas,Fisico,11,1,20,22,43,Reprobado
11000114,Pedro,Gomez,Perez,pedro.gomez.11000114@test.com,M,Espana,Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000114,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,5,0,16,21,Reprobado
11000114,Pedro,Gomez,Perez,pedro.gomez.11000114@test.com,M,Espana,Pando,"Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000114,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,3,22,9,34,Reprobado
11000115,Paula,Gomez,Lopez,paula.gomez.11000115@test.com,F,Evangelico,Potosi,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000115,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,22,2,25,49,Reprobado
11000115,Paula,Gomez,Lopez,paula.gomez.11000115@test.com,F,Evangelico,Potosi,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000115,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,6,14,29,49,Reprobado
11000115,Paula,Gomez,Lopez,paula.gomez.11000115@test.com,F,Evangelico,Potosi,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000115,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,17,4,9,30,Reprobado
11000115,Paula,Gomez,Lopez,paula.gomez.11000115@test.com,F,Evangelico,Potosi,"Ingenieria de Sistemas",700,"Stripe (Tarjetas)",REC-TEST-11000115,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,10,0,31,41,Reprobado
11000116,Jorge,Sanchez,Rodriguez,jorge.sanchez.11000116@test.com,M,"Domingo Savio",Sucre,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000116,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,6,29,32,67,Aprobado
11000116,Jorge,Sanchez,Rodriguez,jorge.sanchez.11000116@test.com,M,"Domingo Savio",Sucre,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000116,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,26,13,30,69,Aprobado
11000116,Jorge,Sanchez,Rodriguez,jorge.sanchez.11000116@test.com,M,"Domingo Savio",Sucre,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000116,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,33,0,31,64,Aprobado
11000116,Jorge,Sanchez,Rodriguez,jorge.sanchez.11000116@test.com,M,"Domingo Savio",Sucre,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000116,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,22,15,4,41,Reprobado
11000117,Andres,Sanchez,Torres,andres.sanchez.11000117@test.com,M,Marista,Sucre,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000117,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,0,1,27,28,Reprobado
11000117,Andres,Sanchez,Torres,andres.sanchez.11000117@test.com,M,Marista,Sucre,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000117,FIS100,N001,11500017,Daniela,Fernandez,Fisico,28,3,23,25,51,Reprobado
11000117,Andres,Sanchez,Torres,andres.sanchez.11000117@test.com,M,Marista,Sucre,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000117,INF100,N001,11500018,Juan,Vargas,"Ingeniero Informatico",30,8,10,5,23,Reprobado
11000117,Andres,Sanchez,Torres,andres.sanchez.11000117@test.com,M,Marista,Sucre,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000117,LIN100,N001,11500019,Valeria,Rojas,"Licenciado en Filologia",12,8,33,18,59,Reprobado
11000118,Maria,Vargas,Vargas,maria.vargas.11000118@test.com,F,Marista,Pando,"Ingenieria Informatica",700,PayPal,REC-TEST-11000118,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,26,2,12,40,Reprobado
11000118,Maria,Vargas,Vargas,maria.vargas.11000118@test.com,F,Marista,Pando,"Ingenieria Informatica",700,PayPal,REC-TEST-11000118,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,15,14,30,59,Reprobado
11000118,Maria,Vargas,Vargas,maria.vargas.11000118@test.com,F,Marista,Pando,"Ingenieria Informatica",700,PayPal,REC-TEST-11000118,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,29,4,20,53,Reprobado
11000118,Maria,Vargas,Vargas,maria.vargas.11000118@test.com,F,Marista,Pando,"Ingenieria Informatica",700,PayPal,REC-TEST-11000118,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,21,30,11,62,Aprobado
11000119,Carmen,Rodriguez,Martinez,carmen.rodriguez.11000119@test.com,F,Uboldi,Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000119,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,16,21,20,57,Reprobado
11000119,Carmen,Rodriguez,Martinez,carmen.rodriguez.11000119@test.com,F,Uboldi,Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000119,FIS100,M001,11500001,Elena,Rojas,Fisico,11,30,23,14,67,Aprobado
11000119,Carmen,Rodriguez,Martinez,carmen.rodriguez.11000119@test.com,F,Uboldi,Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000119,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,18,29,7,54,Reprobado
11000119,Carmen,Rodriguez,Martinez,carmen.rodriguez.11000119@test.com,F,Uboldi,Pando,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000119,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,19,16,32,67,Aprobado
11000120,Laura,Ramirez,Fernandez,laura.ramirez.11000120@test.com,F,Marista,Cochabamba,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000120,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,22,8,24,54,Reprobado
11000120,Laura,Ramirez,Fernandez,laura.ramirez.11000120@test.com,F,Marista,Cochabamba,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000120,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,16,0,10,26,Reprobado
11000120,Laura,Ramirez,Fernandez,laura.ramirez.11000120@test.com,F,Marista,Cochabamba,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000120,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,15,17,12,44,Reprobado
11000120,Laura,Ramirez,Fernandez,laura.ramirez.11000120@test.com,F,Marista,Cochabamba,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000120,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,15,27,25,67,Aprobado
11000121,Carmen,Ramirez,Lopez,carmen.ramirez.11000121@test.com,F,Evangelico,"La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-11000121,MAT100,T001,11500012,Laura,Sanchez,"Licenciado en Matematicas",22,26,21,17,64,Aprobado
11000121,Carmen,Ramirez,Lopez,carmen.ramirez.11000121@test.com,F,Evangelico,"La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-11000121,FIS100,T001,11500013,Lucia,Vargas,Fisico,13,20,29,34,83,Aprobado
11000121,Carmen,Ramirez,Lopez,carmen.ramirez.11000121@test.com,F,Evangelico,"La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-11000121,INF100,T001,11500014,Marta,Sanchez,"Ingeniero Informatico",11,9,22,4,35,Reprobado
11000121,Carmen,Ramirez,Lopez,carmen.ramirez.11000121@test.com,F,Evangelico,"La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-11000121,LIN100,T001,11500015,Gabriela,Vargas,"Licenciado en Filologia",39,10,0,3,13,Reprobado
11000122,Fernando,Torres,Vargas,fernando.torres.11000122@test.com,M,Espana,"Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000122,MAT100,M002,11500004,Luis,Rojas,"Licenciado en Matematicas",12,12,31,20,63,Aprobado
11000122,Fernando,Torres,Vargas,fernando.torres.11000122@test.com,M,Espana,"Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000122,FIS100,M002,11500005,Diego,Lopez,Fisico,25,20,29,26,75,Aprobado
11000122,Fernando,Torres,Vargas,fernando.torres.11000122@test.com,M,Espana,"Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000122,INF100,M002,11500006,Pedro,Fernandez,"Ingeniero Informatico",22,0,23,11,34,Reprobado
11000122,Fernando,Torres,Vargas,fernando.torres.11000122@test.com,M,Espana,"Santa Cruz","Ingenieria Informatica",700,"Transferencia Bancaria",REC-TEST-11000122,LIN100,M002,11500007,Miguel,Garcia,"Licenciado en Filologia",19,10,12,3,25,Reprobado
11000123,Elena,Garcia,Gomez,elena.garcia.11000123@test.com,F,Evangelico,Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000123,MAT100,M002,11500004,Luis,Rojas,"Licenciado en Matematicas",12,13,4,27,44,Reprobado
11000123,Elena,Garcia,Gomez,elena.garcia.11000123@test.com,F,Evangelico,Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000123,FIS100,M002,11500005,Diego,Lopez,Fisico,25,2,25,0,27,Reprobado
11000123,Elena,Garcia,Gomez,elena.garcia.11000123@test.com,F,Evangelico,Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000123,INF100,M002,11500006,Pedro,Fernandez,"Ingeniero Informatico",22,20,12,14,46,Reprobado
11000123,Elena,Garcia,Gomez,elena.garcia.11000123@test.com,F,Evangelico,Potosi,"Ingenieria de Sistemas",700,"Transferencia Bancaria",REC-TEST-11000123,LIN100,M002,11500007,Miguel,Garcia,"Licenciado en Filologia",19,33,12,30,75,Aprobado
11000124,Carlos,Martinez,Rojas,carlos.martinez.11000124@test.com,M,Espana,"La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-11000124,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,23,31,11,65,Aprobado
11000124,Carlos,Martinez,Rojas,carlos.martinez.11000124@test.com,M,Espana,"La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-11000124,FIS100,M001,11500001,Elena,Rojas,Fisico,11,8,22,4,34,Reprobado
11000124,Carlos,Martinez,Rojas,carlos.martinez.11000124@test.com,M,Espana,"La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-11000124,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,20,29,15,64,Aprobado
11000124,Carlos,Martinez,Rojas,carlos.martinez.11000124@test.com,M,Espana,"La Paz","Ingenieria en Redes",700,PayPal,REC-TEST-11000124,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,26,6,13,45,Reprobado
11000125,Fernando,Vargas,Torres,fernando.vargas.11000125@test.com,M,Espana,Sucre,"Ingenieria Informatica",700,PayPal,REC-TEST-11000125,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,13,31,34,78,Aprobado
11000125,Fernando,Vargas,Torres,fernando.vargas.11000125@test.com,M,Espana,Sucre,"Ingenieria Informatica",700,PayPal,REC-TEST-11000125,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,27,14,8,49,Reprobado
11000125,Fernando,Vargas,Torres,fernando.vargas.11000125@test.com,M,Espana,Sucre,"Ingenieria Informatica",700,PayPal,REC-TEST-11000125,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,6,19,7,32,Reprobado
11000125,Fernando,Vargas,Torres,fernando.vargas.11000125@test.com,M,Espana,Sucre,"Ingenieria Informatica",700,PayPal,REC-TEST-11000125,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,3,11,29,43,Reprobado
11000126,Sofia,Perez,Torres,sofia.perez.11000126@test.com,F,Marista,"Santa Cruz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000126,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,31,9,1,41,Reprobado
11000126,Sofia,Perez,Torres,sofia.perez.11000126@test.com,F,Marista,"Santa Cruz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000126,FIS100,M001,11500001,Elena,Rojas,Fisico,11,29,4,4,37,Reprobado
11000126,Sofia,Perez,Torres,sofia.perez.11000126@test.com,F,Marista,"Santa Cruz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000126,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,4,9,34,47,Reprobado
11000126,Sofia,Perez,Torres,sofia.perez.11000126@test.com,F,Marista,"Santa Cruz","Ingenieria en Redes",700,"Transferencia Bancaria",REC-TEST-11000126,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,3,10,17,30,Reprobado
11000127,Carmen,Garcia,Fernandez,carmen.garcia.11000127@test.com,F,Espana,Sucre,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000127,MAT100,M003,11500008,Carmen,Vargas,"Licenciado en Matematicas",40,10,9,14,33,Reprobado
11000127,Carmen,Garcia,Fernandez,carmen.garcia.11000127@test.com,F,Espana,Sucre,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000127,FIS100,M003,11500009,Elena,Rodriguez,Fisico,18,24,10,9,43,Reprobado
11000127,Carmen,Garcia,Fernandez,carmen.garcia.11000127@test.com,F,Espana,Sucre,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000127,INF100,M003,11500010,Laura,Vargas,"Ingeniero Informatico",40,18,26,7,51,Reprobado
11000127,Carmen,Garcia,Fernandez,carmen.garcia.11000127@test.com,F,Espana,Sucre,"Ingenieria de Sistemas",700,PayPal,REC-TEST-11000127,LIN100,M003,11500011,Pedro,Vargas,"Licenciado en Filologia",11,1,29,16,46,Reprobado
11000128,Daniela,Martinez,Martinez,daniela.martinez.11000128@test.com,F,Uboldi,Pando,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000128,MAT100,M001,11500000,Valeria,Perez,"Licenciado en Matematicas",22,20,11,10,41,Reprobado
11000128,Daniela,Martinez,Martinez,daniela.martinez.11000128@test.com,F,Uboldi,Pando,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000128,FIS100,M001,11500001,Elena,Rojas,Fisico,11,16,23,2,41,Reprobado
11000128,Daniela,Martinez,Martinez,daniela.martinez.11000128@test.com,F,Uboldi,Pando,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000128,INF100,M001,11500002,Valeria,Vargas,"Ingeniero Informatico",28,18,22,25,65,Aprobado
11000128,Daniela,Martinez,Martinez,daniela.martinez.11000128@test.com,F,Uboldi,Pando,"Ingenieria Informatica",700,"Stripe (Tarjetas)",REC-TEST-11000128,LIN100,M001,11500003,Ricardo,Rojas,"Licenciado en Filologia",29,22,11,29,62,Aprobado
11000129,Andres,Rodriguez,Garcia,andres.rodriguez.11000129@test.com,M,"La Salle",Cochabamba,"Ingenieria en Redes",700,"Stripe (Tarjetas)",REC-TEST-11000129,MAT100,N001,11500016,Fernando,Rojas,"Licenciado en Matematicas",30,14,28,20,62,Aprobado
